householdID,state,county,householdpax,AGI,conusleisure,children,leisureavg
5340,New Jersey,Morris,2,156907.98,3166.01,1,7175.42
5341,New Jersey,Morris,2,170247.2,5133.07,0,8397.06
5342,New Jersey,Morris,3,193769.52,4602.05,2,7232.79
5343,New Jersey,Morris,4,146196.27,5434.43,1,7369.45
5344,New Jersey,Morris,4,205978.31,6081.82,1,9377.78
5345,New Jersey,Morris,2,201331.09,3867.51,1,8132.96
5346,New Jersey,Morris,2,193756.13,6472.37,0,8814.45
5347,New Jersey,Morris,1,190881.97,2302.75,0,4814.07
5348,New Jersey,Morris,2,207515.25,2797.94,1,8913.28
5349,New Jersey,Morris,4,209407.88,4326.84,2,4783.55
5350,New Jersey,Morris,2,164800.21,4929.92,1,7014.63
5351,New Jersey,Morris,3,173522.49,6674.7,0,6674.7
5352,New Jersey,Morris,7,148633.85,5350.01,1,7933.75
5353,New Jersey,Morris,3,193603.05,3113.2,1,6388.25
5354,New Jersey,Morris,3,177286.26,3060.21,1,8028.29
5355,New Jersey,Morris,5,168298.05,4982.37,2,7073.94
5356,New Jersey,Morris,2,214090.84,3785.19,1,6316.31
5357,New Jersey,Morris,2,173682.3,4852.18,1,7445.87
5358,New Jersey,Morris,3,218067.82,4284.12,1,6878.5
5359,New Jersey,Morris,2,223494.43,6122.52,0,6122.52
5360,New Jersey,Morris,2,192252.41,4510.92,1,9309.15
5361,New Jersey,Morris,4,147433.04,3152.15,1,7338.88
5362,New Jersey,Morris,5,166183.62,6717.68,2,6717.68
5363,New Jersey,Morris,6,153293.28,6851.8,2,6851.8
5364,New Jersey,Morris,4,189700.31,4648.65,1,4648.65
5365,New Jersey,Morris,3,158503.88,5494.01,2,6015.69
5366,New Jersey,Morris,2,209203.66,4751.92,1,8151.94
5367,New Jersey,Morris,5,164612.45,7423.96,3,7915.12
5368,New Jersey,Morris,2,207024.67,7726.43,1,8107.29
5369,New Jersey,Morris,2,178573.49,4571.12,1,7029.09
5370,New Jersey,Morris,1,138725.02,2978.83,0,8107.07
5371,New Jersey,Morris,4,219621.1,6608.89,2,9570.56
5372,New Jersey,Morris,2,181650.47,4068.41,1,6909.27
5373,New Jersey,Morris,3,168880.75,5546.25,1,5546.25
5374,New Jersey,Morris,5,195070.37,6157.35,2,6834.22
5375,New Jersey,Morris,4,180692.42,5657.92,1,7838.4
5376,New Jersey,Morris,1,216438.69,3499.69,0,6910.21
5377,New Jersey,Morris,5,172099.65,4884.61,2,6468.29
5378,New Jersey,Morris,2,182798.22,4533.05,1,7637.94
5379,New Jersey,Morris,2,128786.19,6133.37,1,8075.17
5380,New Jersey,Morris,3,164166.77,5487.23,2,7133.54
5381,New Jersey,Morris,1,137408.04,4174.66,0,6605.41
5382,New Jersey,Morris,4,210797.03,5660.85,1,6328.83
5383,New Jersey,Morris,5,183762.27,1472.32,2,7062.72
5384,New Jersey,Morris,5,137521.32,2399.27,1,4469.31
5385,New Jersey,Morris,4,196838.34,5860.51,2,6353.89
5386,New Jersey,Morris,3,176196.86,2120.63,2,5669.86
5387,New Jersey,Morris,2,158022.54,2584.21,1,8493.2
5388,New Jersey,Morris,3,188879.23,6251.2,2,7221.84
5389,New Jersey,Morris,1,171632.47,4191.97,0,6463.96
5390,New Jersey,Morris,1,197583.56,2980.09,0,6570.37
5391,New Jersey,Morris,3,170283.77,3818.42,1,5499.08
5392,New Jersey,Morris,4,171515.56,5027.04,1,7272.92
5393,New Jersey,Morris,5,165522.5,2396.59,2,9086.89
5394,New Jersey,Morris,3,190358.95,3823.86,0,7742.31
5395,New Jersey,Morris,4,180852.18,2319.71,1,5938.2
5396,New Jersey,Morris,5,173434.6,3326.49,1,7542.08
5397,New Jersey,Morris,1,194284.87,5949.64,0,8967.09
5398,New Jersey,Morris,3,156221.29,6110.68,1,10217.49
5399,New Jersey,Morris,3,212145.25,7083.76,2,7083.76
5400,New Jersey,Morris,6,207685.87,2958.27,2,8518.73
5401,New Jersey,Morris,4,190498.39,4257.59,1,5634.46
5402,New Jersey,Morris,2,179234.44,6400.81,1,6400.81
5403,New Jersey,Morris,3,153779.74,5148.76,2,6233.62
5404,New Jersey,Morris,6,175850.2,4709.02,2,8858.84
5405,New Jersey,Morris,7,163457.68,6507.62,1,6507.62
5406,New Jersey,Morris,3,146506.46,5582.3,1,7992.8
5407,New Jersey,Morris,4,226749.67,4133.3,1,8955.11
5408,New Jersey,Morris,3,197248.21,5025.18,2,5025.18
5409,New Jersey,Morris,4,228549.48,3165.55,1,6506.15
5410,New Jersey,Morris,5,220176.9,6689.8,1,7350.02
5411,New Jersey,Morris,1,150948.31,5913.29,0,7188.29
5412,New Jersey,Morris,1,186462.96,3210.16,0,7651.5
5413,New Jersey,Morris,4,145155.71,2429.2,1,7001.5
5414,New Jersey,Morris,2,189441.22,6253.27,0,8474.92
5415,New Jersey,Morris,5,173668.72,5150.06,1,6973.74
5416,New Jersey,Morris,3,164394.69,4681.67,1,8240.11
5417,New Jersey,Morris,2,197870.33,5578.3,1,7226.88
5418,New Jersey,Morris,1,225876.86,2730.26,0,6725.23
5419,New Jersey,Morris,2,171269.21,5473.15,1,5473.15
5420,New Jersey,Morris,3,180834.65,3266.53,1,5846.33
5421,New Jersey,Morris,3,222495.4,3645.32,1,5930.31
5422,New Jersey,Morris,1,119852.64,4275.67,0,6446.37
5423,New Jersey,Morris,4,197879.72,5319.61,1,7774.16
5424,New Jersey,Morris,2,151683.95,5586.77,1,5946.19
5425,New Jersey,Morris,4,161133.38,5190.97,1,7802.77
5426,New Jersey,Morris,2,171419.3,4992.35,1,4992.35
5427,New Jersey,Morris,1,268349.86,5434.88,0,9199.31
5428,New Jersey,Morris,3,223125.3,4946.87,1,8914.78
5429,New Jersey,Morris,5,177792.86,7176.84,2,9428.15
5430,New Jersey,Morris,1,224096.78,4633.52,0,7262.92
5431,New Jersey,Morris,6,201823.17,5602.5,2,8349.31
5432,New Jersey,Morris,4,164992.83,6049.55,2,7672.83
5433,New Jersey,Morris,2,186962.86,3571.71,1,9070.56
5434,New Jersey,Morris,4,183445.46,4288.43,1,6886.56
5435,New Jersey,Morris,3,197741.48,5389.89,2,6878.08
5436,New Jersey,Morris,5,201781.62,1448.65,2,6535.29
5437,New Jersey,Morris,4,199277.95,5152.67,1,7971.55
5438,New Jersey,Morris,2,214259.37,2715.18,1,7747.97
5439,New Jersey,Morris,7,173694.09,6725.21,1,7090.16
5440,New Jersey,Morris,4,129376.69,2257.4,2,8677.5
5441,New Jersey,Morris,3,175580.59,3941.72,2,6975.82
5442,New Jersey,Morris,6,178867.93,5405.5,1,7823.73
5443,New Jersey,Morris,3,215266.59,4766.85,2,9972.17
5444,New Jersey,Morris,5,192927.58,3384.08,1,8180.42
5445,New Jersey,Morris,3,200365.84,3377.89,2,7836.28
5446,New Jersey,Morris,3,150713.99,5792.29,2,7004.87
5447,New Jersey,Morris,3,165581.46,5087.16,2,8546.26
5448,New Jersey,Morris,3,222900.73,4539.88,1,8088.74
5449,New Jersey,Morris,5,172726.4,4787.8,1,6152.01
5450,New Jersey,Morris,7,152143.96,5813.15,2,7187.59
5451,New Jersey,Morris,4,177395.42,4758.15,1,7147.99
5452,New Jersey,Morris,2,178269.25,2426.43,1,8349.76
5453,New Jersey,Morris,1,195152.73,4003.18,0,7853.99
5454,New Jersey,Morris,2,137629.68,5498.36,1,7270.54
5455,New Jersey,Morris,2,163559.23,5079.81,1,6754.1
5456,New Jersey,Morris,4,207236.45,6932.15,2,6932.15
5457,New Jersey,Morris,2,185042.16,5332.13,1,7973.78
5458,New Jersey,Morris,2,185930.97,6741.63,1,6741.63
5459,New Jersey,Morris,2,157570.0,5398.43,1,5398.43
5460,New Jersey,Morris,3,143160.96,1117.26,2,5963.99
5461,New Jersey,Morris,1,175077.75,3614.44,0,6147.56
5462,New Jersey,Morris,6,173935.92,6118.31,2,8788.9
5463,New Jersey,Morris,2,201031.8,4663.24,1,8107.42
5464,New Jersey,Morris,4,195919.24,3722.72,3,7683.46
5465,New Jersey,Morris,3,182124.55,3717.83,2,7613.67
5466,New Jersey,Morris,2,226207.94,3972.7,1,6915.74
5467,New Jersey,Morris,3,199668.58,4072.51,2,7483.6
5468,New Jersey,Morris,4,186427.08,2385.49,0,6086.0
5469,New Jersey,Morris,5,171102.98,3074.4,2,5148.68
5470,New Jersey,Morris,5,169983.0,6338.82,1,7512.67
5471,New Jersey,Morris,1,165127.75,4818.83,0,8480.53
5472,New Jersey,Morris,3,158161.8,4254.72,1,7746.57
5473,New Jersey,Morris,2,167364.17,6148.26,0,8403.32
5474,New Jersey,Morris,2,153608.01,4643.78,1,7447.32
5475,New Jersey,Morris,1,173673.86,3742.63,0,7301.33
5476,New Jersey,Morris,4,167382.12,6134.6,2,7924.49
5477,New Jersey,Morris,3,195491.6,5030.78,2,6411.34
5478,New Jersey,Morris,6,192711.37,2903.45,2,6976.63
5479,New Jersey,Morris,4,184705.54,4185.07,2,4185.07
5480,New Jersey,Morris,4,172667.59,5103.48,1,8761.15
5481,New Jersey,Morris,1,207987.56,3164.63,0,7379.02
5482,New Jersey,Morris,3,207715.78,5005.33,2,9063.84
5483,New Jersey,Morris,3,125416.12,3434.38,2,8636.64
5484,New Jersey,Morris,1,259193.64,6675.05,0,7237.11
5485,New Jersey,Morris,1,199230.13,3711.29,0,7965.5
5486,New Jersey,Morris,3,200360.84,1051.58,0,6997.22
5487,New Jersey,Morris,1,174734.21,6347.88,0,8091.97
5488,New Jersey,Morris,3,207122.75,4784.67,2,7617.28
5489,New Jersey,Morris,3,217785.87,3665.4,1,7066.66
5490,New Jersey,Morris,6,156356.94,4757.04,1,9729.04
5491,New Jersey,Morris,3,132619.63,5973.46,1,6829.52
5492,New Jersey,Morris,3,139693.09,4253.83,0,10423.16
5493,New Jersey,Morris,4,195317.7,4792.78,2,6446.61
5494,New Jersey,Morris,2,205183.58,2880.6,0,6568.22
5495,New Jersey,Morris,3,168025.92,4099.09,2,7095.71
5496,New Jersey,Morris,1,203526.63,4646.41,0,7158.34
5497,New Jersey,Morris,1,218556.89,3929.46,0,6102.67
5498,New Jersey,Morris,2,180391.1,4153.45,0,6642.38
5499,New Jersey,Morris,4,180256.59,6813.84,1,6813.84
5500,New Jersey,Morris,3,159006.13,3690.12,1,4721.51
5501,Connecticut,Fairfield,3,192770.67,5222.48,1,7657.15
5502,Connecticut,Fairfield,1,174682.34,5245.32,0,8222.35
5503,Connecticut,Fairfield,3,176372.83,3980.03,2,7506.14
5504,Connecticut,Fairfield,3,220958.33,6526.54,2,8277.9
5505,Connecticut,Fairfield,3,186021.42,7245.12,2,7245.12
5506,Connecticut,Fairfield,2,203835.4,5796.43,1,7687.55
5507,Connecticut,Fairfield,3,236757.6,4588.13,2,8019.07
5508,Connecticut,Fairfield,4,168200.46,6823.02,1,6823.02
5509,Connecticut,Fairfield,4,157575.41,4084.6,1,7340.55
5510,Connecticut,Fairfield,1,190629.69,2050.02,0,9224.18
5511,Connecticut,Fairfield,1,168293.75,5542.41,0,7171.47
5512,Connecticut,Fairfield,3,221978.34,3005.48,1,7290.28
5513,Connecticut,Fairfield,3,179791.52,3690.97,2,6609.68
5514,Connecticut,Fairfield,4,168603.87,6738.01,2,8595.88
5515,Connecticut,Fairfield,2,196996.45,6476.47,1,6521.88
5516,Connecticut,Fairfield,2,172397.3,4320.2,1,5748.3
5517,Connecticut,Fairfield,2,155824.41,6640.87,1,8134.91
5518,Connecticut,Fairfield,2,204062.56,4284.28,1,5102.72
5519,Connecticut,Fairfield,2,200507.53,4607.72,1,9688.77
5520,Connecticut,Fairfield,3,192898.41,3687.32,2,5180.84
5521,Connecticut,Fairfield,4,203619.25,5700.64,2,7196.31
5522,Connecticut,Fairfield,2,239849.9,5531.92,1,9248.79
5523,Connecticut,Fairfield,2,200212.79,6292.48,0,7836.54
5524,Connecticut,Fairfield,2,173598.22,4589.86,1,5383.11
5525,Connecticut,Fairfield,4,163954.19,5393.15,2,6840.76
5526,Connecticut,Fairfield,4,141220.15,5629.69,0,8522.61
5527,Connecticut,Fairfield,1,209271.0,6379.95,0,7304.5
5528,Connecticut,Fairfield,2,196705.3,2980.99,1,7558.74
5529,Connecticut,Fairfield,3,160903.34,5152.36,2,6221.92
5530,Connecticut,Fairfield,3,150741.54,5142.26,0,8971.15
5531,Connecticut,Fairfield,5,172309.63,7634.86,2,9743.36
5532,Connecticut,Fairfield,5,200407.23,3750.45,1,7681.91
5533,Connecticut,Fairfield,1,146148.14,3971.21,0,7909.9
5534,Connecticut,Fairfield,4,263710.18,4402.99,1,6181.94
5535,Connecticut,Fairfield,1,175206.02,3413.05,0,9537.71
5536,Connecticut,Fairfield,5,161763.05,2992.57,2,7342.53
5537,Connecticut,Fairfield,3,220596.65,5075.23,2,6701.42
5538,Connecticut,Fairfield,1,181821.67,3800.36,0,8138.27
5539,Connecticut,Fairfield,3,220835.5,3327.46,1,7666.66
5540,Connecticut,Fairfield,5,133206.19,5079.32,0,7760.47
5541,Connecticut,Fairfield,4,226662.35,4085.58,1,6912.52
5542,Connecticut,Fairfield,3,214767.21,3931.91,1,8865.01
5543,Connecticut,Fairfield,2,173085.93,5213.25,1,7669.54
5544,Connecticut,Fairfield,2,179954.68,3202.83,1,8297.16
5545,Connecticut,Fairfield,3,164707.46,5831.35,2,7778.31
5546,Connecticut,Fairfield,1,231946.9,4976.98,0,7442.43
5547,Connecticut,Fairfield,3,192247.89,4721.37,0,6214.27
5548,Connecticut,Fairfield,1,198899.49,5395.25,0,5813.86
5549,Connecticut,Fairfield,5,155823.33,4996.86,2,6262.3
5550,Connecticut,Fairfield,3,203776.74,4740.17,2,7463.38
5551,Connecticut,Fairfield,4,193988.24,4735.8,2,8384.98
5552,Connecticut,Fairfield,3,202157.71,4705.85,2,8286.04
5553,Connecticut,Fairfield,3,246937.84,4904.33,1,7805.22
5554,Connecticut,Fairfield,3,160553.98,4541.79,1,7283.2
5555,Connecticut,Fairfield,1,213611.86,6321.87,0,6321.87
5556,Connecticut,Fairfield,4,174278.3,6300.12,2,6300.12
5557,Connecticut,Fairfield,5,226023.51,4993.85,1,7549.99
5558,Connecticut,Fairfield,1,208564.96,3496.91,0,6456.88
5559,Connecticut,Fairfield,2,213413.06,6791.12,0,7534.47
5560,Connecticut,Fairfield,4,174672.84,5396.18,1,6393.53
5561,Connecticut,Fairfield,3,196192.15,5443.18,1,6959.35
5562,Connecticut,Fairfield,3,163171.21,4562.63,0,8874.46
5563,Connecticut,Fairfield,3,193907.92,5037.99,1,6069.78
5564,Connecticut,Fairfield,3,250222.23,3774.52,1,7094.86
5565,Connecticut,Fairfield,4,208258.28,6795.99,1,7661.17
5566,Connecticut,Fairfield,5,183560.71,3809.1,0,6688.61
5567,Connecticut,Fairfield,4,155072.23,6092.12,1,8874.71
5568,Connecticut,Fairfield,2,183430.6,3460.04,1,6696.98
5569,Connecticut,Fairfield,1,200231.9,3465.23,0,8353.46
5570,Connecticut,Fairfield,4,232838.96,4361.1,2,6706.84
5571,Connecticut,Fairfield,3,201958.21,4452.95,2,6736.32
5572,Connecticut,Fairfield,4,193909.44,5989.32,2,5989.32
5573,Connecticut,Fairfield,3,183760.64,4373.56,2,9430.87
5574,Connecticut,Fairfield,3,185734.04,4980.85,0,8770.75
5575,Connecticut,Fairfield,2,209423.05,3157.22,1,4842.57
5576,Connecticut,Fairfield,2,213306.49,7423.95,1,8219.77
5577,Connecticut,Fairfield,2,177112.17,3848.65,1,9112.99
5578,Connecticut,Fairfield,4,168452.81,4715.06,1,7053.97
5579,Connecticut,Fairfield,5,204275.23,5387.8,2,6784.62
5580,Connecticut,Fairfield,2,217411.57,5136.77,1,8657.06
5581,Connecticut,Fairfield,3,155255.13,4271.65,2,7953.67
5582,Connecticut,Fairfield,2,177668.05,4263.6,1,7756.24
5583,Connecticut,Fairfield,4,209748.01,1693.19,3,7409.21
5584,Connecticut,Fairfield,3,195156.12,7597.14,2,7597.14
5585,Connecticut,Fairfield,5,214897.2,5417.05,2,5572.58
5586,Connecticut,Fairfield,2,233788.92,3588.28,1,8565.98
5587,Connecticut,Fairfield,4,181156.37,4612.76,2,4870.63
5588,Connecticut,Fairfield,3,196367.55,5650.73,1,7979.49
5589,Connecticut,Fairfield,2,202199.51,6100.62,1,8542.05
5590,Connecticut,Fairfield,2,220173.97,5251.03,1,7311.61
5591,Connecticut,Fairfield,5,228154.83,6066.47,0,8472.36
5592,Connecticut,Fairfield,1,232867.36,4859.05,0,5700.21
5593,Connecticut,Fairfield,1,232985.89,5234.89,0,7747.38
5594,Connecticut,Fairfield,3,158467.02,4427.57,2,10329.68
5595,Connecticut,Fairfield,4,183246.01,2454.26,2,6223.3
5596,Connecticut,Fairfield,2,209037.65,3933.84,1,10183.81
5597,Connecticut,Fairfield,5,235778.52,4739.34,0,9227.47
5598,Connecticut,Fairfield,5,171045.67,3129.45,2,7689.07
5599,Connecticut,Fairfield,4,231162.53,3664.14,2,6865.04
5600,Connecticut,Fairfield,1,198904.34,5583.61,0,6369.56
5601,Connecticut,Fairfield,3,199946.21,6146.32,2,6146.32
5602,Connecticut,Fairfield,1,185127.2,3043.98,0,6492.32
5603,Connecticut,Fairfield,2,207102.68,4671.05,1,6836.99
5604,Connecticut,Fairfield,5,194776.31,5944.25,0,8573.33
5605,Connecticut,Fairfield,4,195599.38,5579.18,1,8280.35
5606,Connecticut,Fairfield,2,141090.25,6158.57,1,7915.73
5607,Connecticut,Fairfield,3,173727.81,5153.22,2,6394.75
5608,Connecticut,Fairfield,2,177782.92,5766.92,1,6854.44
5609,Connecticut,Fairfield,1,187912.55,3298.56,0,7090.75
5610,Connecticut,Fairfield,4,181639.66,2632.69,1,7896.86
5611,Connecticut,Fairfield,4,214550.0,5865.46,3,5865.46
5612,Connecticut,Fairfield,3,230621.3,4166.03,2,8193.87
5613,Connecticut,Fairfield,5,187434.44,2779.49,1,8898.05
5614,Connecticut,Fairfield,5,193768.25,2971.26,2,5077.41
5615,Connecticut,Fairfield,1,211205.39,2836.11,0,7194.74
5616,Connecticut,Fairfield,2,218841.55,5930.25,1,8204.36
5617,Connecticut,Fairfield,3,198794.5,4622.6,0,6837.16
5618,Connecticut,Fairfield,4,161434.95,5520.15,1,8365.71
5619,Connecticut,Fairfield,2,220689.25,4314.26,1,8029.16
5620,Connecticut,Fairfield,2,174628.83,7144.54,1,7556.55
5621,Connecticut,Fairfield,3,241250.24,4482.39,2,6948.81
5622,Connecticut,Fairfield,3,223075.5,6384.57,1,8821.42
5623,Connecticut,Fairfield,4,175025.21,6016.14,3,7112.19
5624,Connecticut,Fairfield,4,157632.42,4437.45,2,6449.68
5625,Connecticut,Fairfield,1,220158.6,4098.53,0,8833.43
5626,Connecticut,Fairfield,3,213920.17,1950.89,1,7860.56
5627,Connecticut,Fairfield,2,180379.99,4900.1,1,7890.22
5628,Connecticut,Fairfield,2,165423.3,4952.48,1,7991.43
5629,Connecticut,Fairfield,1,207385.65,5258.21,0,6566.96
5630,Connecticut,Fairfield,1,194490.83,3021.09,0,6944.65
5631,Connecticut,Fairfield,3,164741.22,3674.78,1,9450.36
5632,Connecticut,Fairfield,4,201792.98,5352.35,2,8412.48
5633,Connecticut,Fairfield,4,221932.77,5731.56,2,8863.43
5634,Connecticut,Fairfield,3,174082.76,1745.4,0,8796.64
5635,Connecticut,Fairfield,1,196086.39,2078.44,0,8446.62
5636,Connecticut,Fairfield,2,201279.93,7858.97,1,8417.09
5637,Connecticut,Fairfield,7,235631.84,4850.59,2,8167.94
5638,Connecticut,Fairfield,7,197617.48,5118.94,2,6198.16
5639,Connecticut,Fairfield,5,195017.01,5091.21,1,6416.06
5640,Connecticut,Fairfield,4,247317.06,5024.44,1,7806.6
5641,Connecticut,Fairfield,4,221524.76,5182.03,2,6108.24
5642,Connecticut,Fairfield,2,155722.67,4764.08,1,8573.51
5643,Connecticut,Fairfield,1,194376.61,5122.17,0,7811.12
5644,Connecticut,Fairfield,3,189981.62,4492.39,2,6614.01
5645,Connecticut,Fairfield,4,183674.48,4275.43,0,8287.82
5646,Connecticut,Fairfield,3,209627.83,3916.85,2,7267.6
5647,Connecticut,Fairfield,1,250806.55,3401.03,0,6929.08
5648,Connecticut,Fairfield,2,167755.15,5849.46,1,8962.34
5649,Connecticut,Fairfield,1,165388.06,6091.42,0,6876.23
5650,Connecticut,Fairfield,4,169052.39,3773.54,1,9964.58
5651,Connecticut,Fairfield,3,144943.74,7559.17,2,8650.42
5652,Connecticut,Fairfield,4,169639.01,6265.06,2,9879.6
5653,Connecticut,Fairfield,1,180338.26,6006.15,0,8229.22
5654,Connecticut,Fairfield,2,189702.38,4251.87,1,7473.87
5655,Connecticut,Fairfield,2,149620.11,5005.52,1,8587.42
5656,Connecticut,Fairfield,3,229070.02,6003.06,2,6537.2
5657,Connecticut,Fairfield,3,164376.51,4381.94,1,4381.94
5658,Connecticut,Fairfield,4,193887.02,4777.52,2,5675.21
5659,Connecticut,Fairfield,4,199630.37,4840.13,2,8004.35
5660,Connecticut,Fairfield,4,165205.48,4481.53,2,8890.88
5661,Connecticut,Fairfield,1,165774.88,3351.9,0,5946.33
5662,Connecticut,Fairfield,3,185921.78,6623.58,1,6623.58
5663,Connecticut,Fairfield,2,203322.35,5297.67,1,9447.46
5664,Connecticut,Fairfield,2,177786.46,7022.86,0,8013.79
5665,Connecticut,Fairfield,3,182862.71,5797.91,2,9440.05
5666,Connecticut,Fairfield,2,186276.15,6346.52,1,7677.27
5667,Connecticut,Fairfield,5,230594.17,3795.66,2,7525.48
5668,Connecticut,Fairfield,2,228410.83,4789.87,1,5375.39
5669,Connecticut,Fairfield,1,212761.88,2995.53,0,8923.8
5670,Connecticut,Fairfield,5,214420.62,5039.75,2,9084.73
5671,Connecticut,Fairfield,1,212146.26,5318.44,0,5318.44
5672,Connecticut,Fairfield,4,247019.53,6589.68,1,7246.73
5673,Connecticut,Fairfield,1,196275.94,6027.7,0,8588.32
5674,Connecticut,Fairfield,3,181993.05,5589.33,2,8460.31
5675,Connecticut,Fairfield,6,230186.57,4863.12,1,7843.65
5676,Connecticut,Fairfield,3,156700.88,5144.69,2,9499.44
5677,Connecticut,Fairfield,4,213375.59,1703.23,1,4990.33
5678,Connecticut,Fairfield,4,193770.6,6068.07,2,6637.38
5679,Connecticut,Fairfield,3,198914.76,3879.98,1,8183.07
5680,Connecticut,Fairfield,2,187494.59,4768.35,1,7198.36
5681,Connecticut,Fairfield,1,174174.05,3841.39,0,7896.91
5682,Connecticut,Fairfield,5,194327.33,5273.07,1,6740.44
5683,Connecticut,Fairfield,1,175228.47,5036.23,0,8461.91
5684,Connecticut,Fairfield,3,143557.87,6651.93,2,6651.93
5685,Connecticut,Fairfield,3,128327.32,5963.09,2,8526.51
5686,Connecticut,Fairfield,4,162925.43,6182.61,1,7500.7
5687,Connecticut,Fairfield,3,160410.76,4561.19,2,9771.59
5688,Connecticut,Fairfield,4,235127.06,1065.16,1,9590.66
5689,Connecticut,Fairfield,3,208510.02,5408.5,2,8596.42
5690,Connecticut,Fairfield,2,178591.08,5367.01,1,6113.21
5691,Connecticut,Fairfield,3,197464.16,5502.72,2,7653.81
5692,Connecticut,Fairfield,3,201221.75,5772.8,1,7950.24
5693,Connecticut,Fairfield,5,152602.12,4983.91,1,5205.73
5694,Connecticut,Fairfield,1,192840.19,4791.11,0,7690.99
5695,Connecticut,Fairfield,1,151145.21,4701.97,0,5369.07
5696,Connecticut,Fairfield,5,191362.56,623.39,0,8580.31
5697,Connecticut,Fairfield,3,166894.25,5068.93,1,7142.62
5698,Connecticut,Fairfield,4,219010.47,4810.04,2,8834.52
5699,Connecticut,Fairfield,5,190371.73,5928.74,1,7945.98
5700,Connecticut,Fairfield,4,186403.61,5523.17,1,8358.89
5701,Connecticut,Fairfield,6,211060.29,7336.25,2,8633.93
5702,Connecticut,Fairfield,4,166171.61,5779.15,1,8833.54
5703,Connecticut,Fairfield,3,162240.4,5357.01,2,8269.94
5704,Connecticut,Fairfield,1,203774.73,4264.48,0,5682.43
5705,Connecticut,Fairfield,6,214574.92,2961.71,2,7270.79
5706,Connecticut,Fairfield,2,208518.87,8470.96,1,9382.38
5707,Connecticut,Fairfield,3,157217.22,2714.35,1,6718.47
5708,Connecticut,Fairfield,4,190781.07,3703.9,2,6352.48
5709,Connecticut,Fairfield,1,156587.38,3034.14,0,7575.86
5710,Connecticut,Fairfield,3,218836.5,7908.64,0,7908.64
5711,Connecticut,Fairfield,5,211672.23,4032.5,0,6962.34
5712,Connecticut,Fairfield,2,226783.91,4333.9,1,7922.05
5713,Connecticut,Fairfield,5,201285.75,4089.36,3,8268.58
5714,Connecticut,Fairfield,4,152051.84,5050.79,2,7603.08
5715,Connecticut,Fairfield,4,169750.84,6119.39,2,6119.39
5716,Connecticut,Fairfield,2,207257.7,4024.26,1,5667.39
5717,Connecticut,Fairfield,7,176729.39,4375.62,0,8584.81
5718,Connecticut,Fairfield,3,164792.3,6453.26,1,8926.58
5719,Connecticut,Fairfield,5,246264.04,4817.9,1,7335.36
5720,Connecticut,Fairfield,3,182079.65,6023.64,2,8839.56
5721,Connecticut,Fairfield,2,163942.93,6810.61,1,6810.61
5722,Connecticut,Fairfield,5,153287.84,4151.72,1,6604.47
5723,Connecticut,Fairfield,5,175490.44,5050.04,2,6067.36
5724,Connecticut,Fairfield,5,194176.66,1931.25,1,7721.51
5725,Connecticut,Fairfield,2,224458.09,3031.54,1,8070.11
5726,Connecticut,Fairfield,3,180417.89,4077.77,1,7018.69
