"householdID","visits","avgrides_perperson","avgmerch_perperson","avggoldzone_perperson","avgfood_perperson","goldzone_playersclub","own_car","homestate","FB_Like","renew"
"1390",1,3.4,77,112.2,33.1,"0","0","NY","1",0
"1401",3,2,33.3,79.7,8.7,"0","0","NY","1",0
"1403",2,6.5,76.4,151.5,22.9,"0","1","NY","1",1
"1412",2,1.8,19.2,29,75.1,"0","1","NY","0",0
"1418",2,7.7,24.9,2.5,18.9,"0","1","NY","1",0
"1439",2,1.8,14.1,115.5,10.9,"0","1","NY","1",0
"1442",3,8.8,16.2,73.9,46.3,"0","0","NY","0",0
"1456",3,2.1,88.1,41.6,27.2,"0","1","NY","0",0
"1511",2,3.2,19.4,54,23.1,"0","0","CT","1",0
"1518",3,3.4,37.9,121.9,5.4,"0","0","CT","0",0
"1544",1,8.2,1.8,171.5,19.6,"0","1","NY","0",0
"1551",3,9.3,51,162.7,72.7,"0","0","CT","1",0
"1561",2,8.9,13.2,75.5,47.1,"0","1","NY","1",0
"1597",1,7.2,79.5,61.1,15.5,"0","0","NY","0",0
"1612",1,9.2,16,15.4,67.9,"0","1","NY","1",0
"1617",3,0.5,52.3,8.1,23.4,"0","0","CT","0",0
"1631",3,9.4,8.2,143.2,3.3,"0","0","CT","1",0
"1635",2,9.4,5.6,27.9,53.4,"0","1","NY","0",0
"1685",3,8.5,26.7,46.5,25.9,"0","1","NY","0",0
"1739",1,7.5,28.8,134.6,60.5,"0","1","NY","0",0
"1751",2,8.1,33.6,58.5,24.1,"0","0","NY","1",0
"1774",3,8.3,31.6,13.2,61.7,"0","1","NY","0",0
"1800",2,9.1,19.7,28.6,0.2,"0","0","NY","1",0
"1851",3,8.2,24.8,58.3,30.8,"0","0","CT","0",0
"1862",1,8.5,21.2,42.5,38.8,"0","1","NY","1",0
"1865",1,9.3,36.3,26.8,23.7,"0","0","CT","0",0
"1919",2,8.5,31.5,43.2,75.4,"0","0","CT","0",0
"1933",1,5.6,84.7,73.4,40.5,"0","0","NY","0",0
"1965",1,8.9,42.1,44.2,21.3,"0","1","NY","0",0
"1978",1,8.5,74.3,78.7,20.2,"0","1","NY","0",1
"2026",1,7.9,68.5,43.3,21.5,"0","0","NY","0",0
"2058",1,9.4,20.7,156.1,23.7,"0","0","NY","0",0
"2060",1,6,7.8,59.1,13.2,"0","0","NY","1",0
"2062",1,9.1,5,65.4,35.2,"0","0","NY","0",0
"2078",3,3.3,84.3,36.4,32.6,"0","1","NY","1",0
"2083",3,9,5.6,99.7,4.4,"0","1","NY","0",0
"2098",1,7.6,55.2,167.6,24.3,"0","1","NY","1",0
"2105",2,2.6,78.5,89.6,26.2,"0","1","NY","0",0
"2115",2,8.9,17.9,102,31.4,"0","0","NY","1",0
"2145",3,8.5,21.5,34.5,30.2,"0","0","NY","0",0
"2164",1,2.5,46,55,30.4,"0","0","CT","0",0
"2215",3,2,86.1,61.2,12.6,"0","0","CT","1",0
"2258",3,4.3,19.4,28.3,16.1,"0","0","NY","1",0
"2297",1,0.7,3,43.1,30.5,"0","1","NY","1",0
"2303",1,8,36.1,12,17.1,"0","1","NY","0",0
"2326",3,8.3,15.5,161.4,20,"0","1","NY","0",0
"2345",2,9.1,51.3,24.4,30.1,"0","0","NY","0",0
"2349",1,6.8,21.4,86.1,27,"0","1","NY","0",0
"2351",2,7.2,80.2,99.2,19.7,"0","1","NY","1",0
"2376",1,2.1,13.8,81.4,3,"0","1","NY","0",1
"2377",1,9.4,29.8,76.1,4.7,"0","1","NY","1",0
"2397",3,7.8,87.6,9.8,9.4,"0","0","CT","1",0
"2428",2,7.8,58.9,154.9,12.2,"0","1","NY","1",0
"2430",2,6,46.8,44.3,46.5,"0","1","NY","0",0
"2476",1,2.3,3.9,145.5,17.1,"0","1","NY","1",0
"2490",2,7.3,32.7,55.6,18.4,"0","1","NY","0",0
"2527",3,8.1,3.3,16.6,29.6,"0","0","NY","0",0
"2538",3,8.7,9.3,142.3,5.7,"0","0","NY","0",0
"2556",3,7.4,11.5,18.7,42.7,"0","1","NY","1",0
"2559",2,9.3,20.6,49,9.5,"0","1","NY","0",1
"2571",2,8.3,32.9,133.2,45.6,"0","0","CT","1",0
"2580",1,8.9,39.4,12.6,65.6,"0","0","CT","1",0
"2606",2,9.3,1,132.9,22.8,"0","1","NY","0",0
"2609",2,8.5,18.6,59.4,16.8,"0","0","NY","0",0
"2623",3,6.9,36.3,98,8.9,"0","1","NY","0",0
"2626",1,8.6,19.5,147.6,76,"0","0","NY","0",0
"2642",3,8.7,13.5,22.3,1.3,"0","0","CT","0",0
"2653",2,4,20.7,65.9,21.6,"0","0","CT","0",0
"2673",2,8.2,25.6,22.7,56.7,"0","0","NY","1",0
"2709",2,8.9,76.5,46.2,22.1,"0","1","NY","0",1
"2731",1,8.2,1.8,36.8,38.8,"0","0","NY","1",0
"2732",2,8.1,28.2,120,25.8,"0","1","NY","1",0
"2733",3,8.5,7.5,64.2,13.2,"0","1","NY","0",0
"2757",3,8,28.5,89.9,1,"0","1","NY","0",0
"2767",3,6.1,61.5,23,16.3,"0","1","NY","1",0
"2782",1,2,83.2,130.7,14,"0","1","NY","1",0
"2795",1,7.8,20.6,77,21.3,"0","1","NY","1",0
"2817",2,1,46.9,147.2,21.8,"0","0","NY","0",0
"2819",2,8.6,70.8,35.1,3,"0","1","NY","0",0
"2836",2,7.5,61,23,68.5,"0","0","CT","0",1
"2851",3,6.8,88,137.7,25.3,"0","1","NY","0",1
"2860",2,8.3,37.7,172.3,27,"0","1","NY","1",0
"2911",3,9.2,80.1,40.2,13.9,"0","0","NY","1",0
"2913",2,6.3,26.6,109.6,39.8,"0","1","NY","0",0
"2919",2,8.7,7.6,83.8,24.7,"0","0","CT","0",0
"2955",2,8.5,60.4,18.4,21.8,"0","0","NY","0",1
"2996",2,9.4,71.6,84.7,10,"0","1","NY","1",0
"3006",2,8.9,50.6,114,24.2,"0","1","NY","1",0
"3016",3,1.9,39.2,105.1,74.2,"0","1","NY","0",1
"3024",3,2,77.4,53.9,27.3,"0","0","NY","0",0
"3039",2,7.9,15,18.5,9.5,"0","0","CT","1",0
"3041",1,7.1,66.4,5.2,19.5,"0","0","NY","1",0
"3060",1,8.5,14.6,134.3,29.7,"0","0","CT","0",0
"3067",3,3.1,35.2,29.5,38.2,"0","0","NY","1",0
"3072",2,8.4,50.3,65.7,27.7,"0","1","NY","1",0
"3127",2,8.4,78.9,77.1,38.4,"0","1","NY","0",0
"3145",3,9.2,63.6,145.6,22.7,"0","1","NY","1",0
"3162",2,9.3,56.7,37.2,16.1,"0","0","CT","0",0
"4",4,3.1,65.8,151.6,23,"0","1","NY","0",0
"188",6,6.3,80,56.2,9.2,"0","0","NY","0",1
"231",5,9,53.2,21.3,7.8,"0","0","NY","0",1
"243",4,9.1,53.2,3.1,39.9,"0","0","CT","1",0
"635",6,7.2,83.9,83.7,41.3,"0","1","NY","1",1
"646",5,8.6,68,165.2,41.2,"0","0","NY","1",0
"733",5,9,74.6,11.6,74.3,"0","1","NY","1",1
"777",6,6.9,78.1,15.1,8.9,"0","1","NY","1",0
"883",10,1.7,78.7,102.1,11,"0","1","NY","1",1
"1017",6,6.3,65.5,23.7,8.3,"0","1","NY","1",0
"1019",4,2,57.2,149.8,13.5,"0","1","NY","0",1
"1100",4,6.8,80.4,37.3,24.5,"0","0","NY","0",1
"1477",4,2.3,78,158.5,14,"0","1","NY","0",1
"1508",7,2.9,64.9,36.4,40.2,"0","1","NY","0",1
"1672",7,8.8,73.1,0.8,71.8,"0","0","CT","0",1
"1757",4,7,56.6,61.3,2.3,"0","1","NY","0",1
"1903",7,8.6,82.2,74.9,75,"0","1","NY","0",1
"2123",6,8.5,87.4,137.5,74.3,"0","0","NY","0",1
"2150",4,8.8,72.1,68,9.7,"0","1","NY","0",1
"2235",5,9.4,58,71.7,21.8,"0","1","NY","0",0
"2291",8,7.7,88,74.9,50.1,"0","1","NY","0",0
"2324",4,9.1,63.1,98.8,34.7,"0","1","NY","0",1
"2461",4,9,86.1,152.1,38.4,"0","1","NY","0",1
"2514",4,9.4,81,108.5,17.2,"0","1","NY","0",1
"2612",5,7.9,88.2,70.6,47.4,"0","1","NY","0",1
"2692",5,8,81.8,98.8,25.4,"0","1","NY","1",0
"2702",7,7.6,54,44.7,15.8,"0","1","NY","1",1
"2773",7,2.1,79,81.8,41.8,"0","0","NY","1",1
"2796",4,9,85.6,73.6,11.4,"0","1","NY","0",1
"2837",6,8.8,75.4,19.3,32.9,"0","1","NY","1",1
"2899",7,3.6,88.8,32.4,13.2,"0","1","NY","0",0
"2927",5,6.3,86.4,172.7,76,"0","0","NY","0",0
"3182",5,2.8,81.9,92.7,14.9,"0","1","NY","1",0
"3",5,9,16.2,152.1,25.7,"0","1","NY","0",1
"35",5,5.8,18.5,15,33.2,"0","1","NY","0",1
"72",4,7.3,49.3,39.6,15.3,"0","1","NY","0",0
"119",4,6.8,41.6,108.6,15.9,"0","1","NY","0",1
"132",4,8.1,43.1,115.8,65.8,"0","0","NY","0",0
"193",4,1.9,21.4,105.9,29.3,"0","1","NY","0",1
"219",4,9.3,49.7,72.7,31.6,"0","1","NY","1",1
"230",7,8.3,23.7,171.9,42.4,"0","0","NY","1",0
"256",4,6.2,41.6,1.6,37.6,"0","1","NY","1",1
"279",5,6.8,27.4,75.6,30.7,"0","0","CT","0",1
"302",5,3.5,29.5,18.8,26.3,"0","0","NY","0",1
"332",4,9.4,8.1,168.2,34.2,"0","1","NY","1",1
"356",5,8.8,21,44,3.1,"0","1","NY","1",1
"381",10,8.8,5.4,42.6,75.8,"0","1","NY","1",0
"403",5,5.8,29.4,102.6,22.2,"0","1","NY","0",1
"472",5,7.3,27.8,159,30.8,"0","0","CT","1",0
"479",4,9.4,31,43,21.7,"0","0","NY","0",1
"482",8,2.1,8.1,74.6,32.9,"0","1","NY","1",1
"535",7,3.2,5.7,21.9,48.4,"0","0","CT","0",1
"549",6,7.8,28.7,60.3,47,"0","1","NY","1",1
"560",4,4.2,4.7,99,61,"0","0","NY","0",1
"577",4,7.7,5.8,150.2,68.4,"0","1","NY","0",1
"579",9,7.2,0.9,34.4,21.8,"0","1","NY","0",1
"610",6,7,14.4,166.1,27.2,"0","0","CT","1",1
"613",4,6.7,34.5,97.6,24.2,"0","1","NY","1",0
"677",5,3.2,23.1,75.9,20.9,"0","0","NY","0",1
"692",8,7.5,36.3,45.1,24.7,"0","1","NY","1",1
"728",5,2.2,11.8,152.6,49.2,"0","1","NY","0",0
"748",4,5.5,43.4,21.6,71.9,"0","1","NY","0",1
"752",4,1.4,27.7,120.3,43.8,"0","0","NY","0",0
"834",8,4.5,8.2,84.3,36.1,"0","1","NY","0",0
"840",4,3.5,21.3,55.3,31.7,"0","1","NY","1",1
"845",4,8.6,15.3,51.1,70,"0","0","CT","1",1
"855",4,7.1,1.2,2.6,29.1,"0","1","NY","0",1
"872",4,8.3,46.8,138,21.6,"0","1","NY","1",0
"882",7,4.1,28.6,69.9,19.4,"0","1","NY","0",1
"930",5,7.5,19.4,122.3,32.4,"0","1","NY","0",1
"937",4,8.1,21.5,57.4,66.4,"0","1","NY","0",1
"938",4,9.3,39.4,79.6,23.9,"0","0","NY","1",1
"947",4,9.2,15.2,44.7,74.8,"0","0","NY","1",1
"974",6,9.1,11.7,52.1,26.1,"0","1","NY","0",1
"979",6,8.3,44.5,55.8,44.5,"0","0","NY","0",0
"1020",9,8.5,44.8,29.6,21.2,"0","0","CT","0",1
"1060",4,8.6,25.1,8.8,7,"0","1","NY","0",1
"1105",4,6.8,15.8,77.9,39.4,"0","0","CT","0",1
"1119",6,9,4.5,38.1,51,"0","1","NY","0",1
"1154",4,9,31.3,125.3,70.9,"0","1","NY","0",1
"1163",5,8.2,15.5,77.6,2.9,"0","0","NY","0",0
"1206",4,8.8,19.4,171.7,13.7,"0","1","NY","0",0
"1237",5,8.2,36.3,63.2,22.9,"0","1","NY","1",1
"1248",5,8.9,25.2,171.6,15.4,"0","1","NY","0",0
"1249",4,9.1,39.9,76.2,45.9,"0","1","NY","1",1
"1255",4,7.2,35.6,64,0.3,"0","1","NY","1",0
"1290",7,7,24.1,60,32.5,"0","1","NY","1",1
"1333",4,9,45.2,133.5,32.1,"0","1","NY","1",1
"1342",7,2.9,38.6,28.6,23.9,"0","1","NY","0",1
"1344",7,9.3,12.2,70.6,26.7,"0","1","NY","1",1
"1361",7,8.6,31.7,80.5,25.7,"0","1","NY","0",0
"1378",5,7.2,31.1,50.2,4.4,"0","1","NY","0",1
"1425",6,2.2,14.5,71.2,35,"0","1","NY","1",0
"1440",5,2.9,36.6,34.8,17.2,"0","1","NY","0",1
"1463",7,8.7,9.3,48.4,33.1,"0","1","NY","0",0
"1497",8,8.2,27.8,65.9,4.2,"0","1","NY","0",1
"1513",4,7,7.9,29.7,22.9,"0","1","NY","1",0
"1570",7,9.2,9.6,106.5,26.7,"0","1","NY","0",0
"1581",11,8.6,0.6,58.8,12.6,"0","1","NY","1",0
"1621",5,9,24,7.1,30,"0","1","NY","1",1
"1636",7,9.2,7.7,159.8,46.8,"0","1","NY","0",0
"1654",4,7.5,47.6,121.3,27.7,"0","1","NY","0",0
"1696",5,8.7,25,17.5,6.5,"0","1","NY","0",1
"1716",5,8.8,12.6,164.5,37.8,"0","1","NY","1",1
"1770",5,8.3,27.9,152.7,24.7,"0","1","NY","1",1
"1784",4,8.3,38.3,41.3,32.8,"0","0","CT","1",0
"1793",7,7.7,4.9,16.9,36.6,"0","0","NY","1",0
"1794",5,9.1,42.2,100.5,14.4,"0","1","NY","0",1
"1797",4,1.6,19.7,10.5,19.4,"0","0","CT","1",1
"1819",5,7.5,25.5,23.5,22.3,"0","0","CT","0",1
"1836",6,3.5,18.2,34,14.8,"0","1","NY","0",1
"1843",6,4.4,20.6,9.5,46,"0","0","NY","1",1
"1848",4,8.5,24.5,145.2,7.2,"0","1","NY","0",1
"1860",5,9.4,16.6,74.2,29.2,"0","0","NY","1",0
"1915",5,7.8,12.4,28,0.7,"0","1","NY","0",1
"1926",4,9.1,24.1,143.8,24.6,"0","1","NY","1",1
"1938",5,9.2,26.9,40.5,24.3,"0","0","CT","1",1
"1952",6,7.5,50.2,162.1,53.8,"0","1","NY","1",1
"1967",4,8.4,14.3,146.6,42.6,"0","1","NY","0",0
"1973",4,8.9,50.7,149.7,13,"0","1","NY","1",1
"2004",5,7.7,16.7,72.1,48.8,"0","0","NY","0",1
"2057",6,7.8,46.2,64.8,4.8,"0","1","NY","1",0
"2066",5,8.5,21.6,71.2,28.2,"0","0","CT","0",1
"2073",4,2.1,34.1,151.4,7,"0","1","NY","0",0
"2088",5,1.9,36.7,59.6,11.2,"0","1","NY","1",0
"2091",5,9.1,36.1,55.6,18.8,"0","0","NY","1",0
"2117",6,6.6,6.2,11.6,52.3,"0","1","NY","0",1
"2129",4,7.9,31.1,66.8,38.3,"0","1","NY","0",0
"2147",8,8.2,32.9,73,15,"0","1","NY","0",1
"2170",6,7.9,28.8,117,21.7,"0","1","NY","1",1
"2176",4,9.3,0.5,35.4,25.8,"0","0","CT","0",0
"2183",5,5.9,36.5,154.8,24.2,"0","1","NY","1",0
"2210",10,8.9,32.1,20.5,52.5,"0","1","NY","1",1
"2223",6,8,38.8,17.6,40.5,"0","0","NY","0",0
"2277",5,9.1,45.5,19.8,26.5,"0","1","NY","1",1
"2290",5,7.1,13.7,110.1,11.2,"0","0","CT","1",1
"2294",8,7.8,28.8,76.1,21.8,"0","1","NY","1",1
"2361",5,6.3,25.8,6,5.1,"0","1","NY","0",0
"2417",5,9.4,12.3,63.1,16.9,"0","1","NY","0",0
"2425",7,9.3,23.7,53.7,12.4,"0","1","NY","1",1
"2436",4,5.6,4.7,80.1,72.5,"0","0","NY","0",0
"2437",7,9.4,23.3,128.5,1.4,"0","0","NY","0",0
"2442",5,8.9,19.4,109.3,3.7,"0","1","NY","0",1
"2492",8,7.5,48.7,164,69.9,"0","0","CT","1",0
"2504",5,2.4,34.8,11.7,28.1,"0","1","NY","1",0
"2570",7,8.6,13.5,26,5.7,"0","1","NY","0",0
"2656",8,7.9,35.5,54.8,17.3,"0","0","CT","0",1
"2690",5,9,46.5,82.6,69.3,"0","1","NY","1",1
"2699",6,7.5,29.5,13.1,68.8,"0","1","NY","0",1
"2713",6,9.1,20.5,88.5,6.9,"0","1","NY","0",1
"2745",4,7,3.1,69.9,3.1,"0","1","NY","1",0
"2748",5,8.9,36.2,151.8,6.1,"0","1","NY","1",1
"2761",4,8.8,5.5,123.9,37.2,"0","0","CT","1",1
"2764",4,8.6,7.1,39.9,65.9,"0","1","NY","0",0
"2769",6,8,33.9,25.7,32.3,"0","1","NY","1",0
"2774",6,7.4,48.6,157.9,18,"0","1","NY","0",0
"2794",4,8.3,10.8,159.2,28.1,"0","1","NY","1",1
"2801",6,8.3,6.7,130.8,50.7,"0","1","NY","1",0
"2815",4,8.6,50.6,45.9,17.2,"0","1","NY","0",1
"2821",10,8.2,7.6,56.8,25.1,"0","0","CT","1",1
"2845",6,9.4,25.7,53.2,63.6,"0","0","CT","1",0
"2885",6,7.2,3.3,50.3,41,"0","0","NY","1",1
"2936",4,6.6,11.3,8,20.7,"0","0","CT","0",1
"2953",12,8.3,42.5,57.7,69,"0","1","NY","0",0
"2954",6,7.6,37.9,139.7,52.8,"0","1","NY","0",1
"2978",4,7.9,31.3,140.8,40.1,"0","1","NY","0",0
"2991",6,9.4,44.4,32.8,23.7,"0","0","NY","0",0
"3054",5,7.7,12.1,118.8,52.2,"0","1","NY","1",1
"3069",10,7.4,8.5,55.7,39.2,"0","1","NY","1",1
"3073",4,9.2,26.2,36.9,3.5,"0","0","NY","0",0
"3086",6,8.3,1.6,93.2,20.1,"0","1","NY","0",1
"3092",4,6.4,37.7,72.1,17.1,"0","1","NY","1",0
"3142",6,9.1,29.3,85.7,8.9,"0","1","NY","1",0
"3152",5,1.8,49.3,16.4,30.3,"0","1","NY","0",1
"3173",5,5.9,21.2,85.7,38.4,"0","0","CT","0",1
"3198",4,7.6,39.4,88.3,1.7,"0","1","NY","0",0
